assessment_id,student_id,course_id,enrollment_date,completion_date,completion_status,score,time_spent_hours,quiz_attempts,certificate_issued,feedback_rating,last_activity_date
ASS0003590,STU00298,CRS0082,2022-10-27,2023-01-04,Not Started,64.0,12.2,3,False,2,2023-01-08
ASS0003591,STU00149,CRS0035,2023-09-14,2023-09-24,In Progress,41.7,21.1,4,True,4,2023-11-05
ASS0003592,STU00259,CRS0034,2023-09-11,2023-09-12,Dropped,23.0,4.1,4,False,5,2023-10-07
ASS0003593,STU00391,CRS0024,2022-02-02,,Not Started,12.3,30.1,2,True,4,2022-03-31
ASS0003594,STU00306,CRS0002,2022-12-16,2022-12-22,In Progress,55.5,9.8,2,True,1,2023-03-09
ASS0003595,STU00164,CRS0086,2022-04-09,2022-04-23,Not Started,40.3,14.3,1,True,2,2022-06-02
ASS0003596,STU00070,CRS0069,2022-03-01,2022-05-17,In Progress,50.1,50.3,5,False,3,2022-03-25
ASS0003597,STU00037,CRS0015,2022-12-29,2023-03-25,In Progress,56.3,8.4,1,False,4,2023-01-29
ASS0003598,STU00134,CRS0012,2022-11-22,2022-12-03,Completed,67.4,24.9,1,False,4,2022-12-15
ASS0003599,STU00121,CRS0092,2023-01-25,2023-03-04,Not Started,3.8,3.3,2,True,3,2023-03-29
ASS0003600,STU00283,CRS0082,2023-09-12,,Dropped,10.5,20.4,2,False,1,2023-10-13
ASS0003601,STU00173,CRS0006,2023-03-02,,Completed,52.9,1.2,3,False,5,2023-05-15
ASS0003602,STU00255,CRS0084,2022-01-19,2022-04-08,Completed,3.7,7.0,4,False,3,2022-02-11
ASS0003603,STU00445,CRS0055,2023-06-28,2023-08-15,Completed,98.1,7.9,5,True,4,2023-09-07
ASS0003604,STU00477,CRS0087,2022-06-17,,Completed,44.3,2.4,2,True,5,2022-09-12
ASS0003605,STU00499,CRS0059,2022-03-26,2022-04-21,Completed,19.5,1.1,2,True,1,2022-05-08
ASS0003606,STU00433,CRS0095,2023-11-12,2024-01-02,Completed,48.2,16.0,3,False,3,2024-01-16
ASS0003607,STU00423,CRS0042,2023-10-31,2024-01-06,In Progress,6.3,6.6,2,False,1,2023-12-12
ASS0003608,STU00481,CRS0023,2022-06-06,2022-07-03,In Progress,13.5,21.6,2,False,3,2022-06-10
ASS0003609,STU00058,CRS0038,2023-08-30,2023-11-25,In Progress,55.1,35.2,3,False,3,2023-10-06
ASS0003610,STU00121,CRS0083,2022-03-29,2022-05-20,Dropped,36.1,9.8,5,True,1,2022-05-28
ASS0003611,STU00417,CRS0081,2023-08-11,,Dropped,75.4,8.0,4,False,5,2023-09-10
ASS0003612,STU00245,CRS0045,2023-01-04,2023-03-29,Dropped,64.8,4.0,3,False,2,2023-03-14
ASS0003613,STU00253,CRS0047,2022-02-09,,Not Started,74.8,48.5,5,False,1,2022-03-05
ASS0003614,STU00060,CRS0057,2022-05-29,,Completed,79.4,43.0,5,False,5,2022-05-29
ASS0003615,STU00145,CRS0025,2022-08-03,2022-09-20,Not Started,58.1,8.3,1,True,1,2022-09-11
ASS0003616,STU00208,CRS0004,2022-04-03,2022-06-29,In Progress,98.9,24.8,3,True,1,2022-05-28
ASS0003617,STU00086,CRS0023,2023-01-28,,In Progress,7.7,18.5,3,True,4,2023-03-20
ASS0003618,STU00429,CRS0030,2022-08-25,,Completed,29.3,32.6,2,True,1,2022-08-25
ASS0003619,STU00033,CRS0061,2022-03-29,2022-04-14,Dropped,31.6,20.3,3,True,3,2022-04-12
ASS0003620,STU00310,CRS0086,2023-10-15,2023-10-19,Completed,59.8,18.6,1,False,4,2023-12-10
ASS0003621,STU00409,CRS0030,2023-10-15,2023-12-08,In Progress,36.5,13.6,4,False,2,2023-11-30
ASS0003622,STU00094,CRS0034,2022-04-23,2022-04-27,In Progress,70.5,4.9,5,False,4,2022-05-05
ASS0003623,STU00028,CRS0051,2023-03-01,2023-04-25,Completed,16.9,21.1,2,False,4,2023-04-26
ASS0003624,STU00228,CRS0037,2022-03-25,2022-06-08,Completed,36.7,2.3,3,True,2,2022-04-10
ASS0003625,STU00366,CRS0064,2023-11-30,2024-02-18,Not Started,69.4,35.4,3,True,4,2023-12-15
ASS0003626,STU00162,CRS0068,2023-04-21,2023-06-27,Completed,40.1,17.6,2,True,4,2023-05-04
ASS0003627,STU00163,CRS0015,2022-04-06,,In Progress,72.3,2.2,3,False,5,2022-05-15
ASS0003628,STU00187,CRS0040,2023-03-03,2023-03-13,In Progress,44.4,45.3,4,False,3,2023-03-14
ASS0003629,STU00294,CRS0001,2023-11-30,2024-02-15,Dropped,31.0,49.1,1,False,3,2024-01-29
ASS0003630,STU00380,CRS0001,2022-07-16,2022-08-01,Completed,93.3,21.3,1,False,1,2022-09-03
ASS0003631,STU00054,CRS0027,2023-10-28,2023-11-12,Completed,67.2,20.2,5,True,1,2024-01-21
ASS0003632,STU00488,CRS0067,2023-10-09,2023-10-21,Not Started,16.2,19.7,3,False,5,2023-11-26
ASS0003633,STU00184,CRS0055,2022-09-23,,Completed,57.0,23.5,3,False,2,2022-11-13
ASS0003634,STU00371,CRS0008,2023-03-25,2023-04-14,Dropped,7.5,23.9,3,True,3,2023-06-21
ASS0003635,STU00089,CRS0039,2023-11-08,2023-11-17,Completed,25.3,46.9,3,False,4,2024-01-02
ASS0003636,STU00074,CRS0036,2023-06-25,,In Progress,95.2,3.4,4,False,2,2023-07-04
ASS0003637,STU00408,CRS0011,2023-03-09,2023-04-12,Not Started,5.5,22.5,5,False,1,2023-05-28
ASS0003638,STU00360,CRS0044,2023-09-21,,Dropped,91.9,22.7,3,True,1,2023-11-23
ASS0003639,STU00147,CRS0055,2022-09-21,2022-10-21,Completed,94.7,26.4,3,False,3,2022-09-22
ASS0003640,STU00221,CRS0005,2022-11-28,2023-01-04,Completed,9.6,53.0,4,False,1,2022-12-26
ASS0003641,STU00329,CRS0087,2022-10-25,2022-11-25,Completed,75.7,0.6,4,False,5,2023-01-20
ASS0003642,STU00024,CRS0082,2023-05-11,2023-07-24,Dropped,45.3,10.1,1,False,5,2023-06-09
ASS0003643,STU00008,CRS0036,2022-04-20,2022-06-01,Dropped,63.9,23.2,4,True,2,2022-05-24
ASS0003644,STU00360,CRS0029,2023-01-16,2023-04-10,Not Started,24.9,9.2,4,True,1,2023-04-11
ASS0003645,STU00219,CRS0065,2023-01-04,,Dropped,83.7,1.9,4,False,1,2023-02-05
ASS0003646,STU00003,CRS0073,2022-08-08,2022-08-19,Completed,51.8,30.6,5,False,4,2022-09-11
ASS0003647,STU00330,CRS0003,2023-09-28,2023-12-10,Completed,32.8,41.9,3,True,5,2023-11-11
ASS0003648,STU00248,CRS0074,2022-06-06,2022-08-13,Dropped,44.7,7.0,4,False,1,2022-07-26
ASS0003649,STU00485,CRS0027,2023-09-13,2023-10-06,Dropped,7.7,41.4,1,True,5,2023-10-27
ASS0003650,STU00442,CRS0035,2022-02-06,2022-04-29,Not Started,17.8,29.5,5,True,5,2022-04-15
ASS0003651,STU00377,CRS0096,2023-11-03,,In Progress,8.9,7.3,1,False,5,2023-12-15
ASS0003652,STU00309,CRS0018,2023-07-22,,In Progress,21.0,37.3,2,False,4,2023-09-22
ASS0003653,STU00256,CRS0018,2022-12-21,,In Progress,51.9,13.7,4,True,4,2023-01-12
ASS0003654,STU00353,CRS0059,2022-04-29,2022-06-02,Completed,18.9,44.4,4,False,4,2022-05-23
ASS0003655,STU00074,CRS0026,2022-11-20,2022-12-20,Not Started,86.3,8.9,1,False,3,2022-12-09
ASS0003656,STU00007,CRS0078,2022-09-16,,Not Started,59.4,34.1,3,True,3,2022-12-08
ASS0003657,STU00261,CRS0059,2022-03-09,2022-05-27,Dropped,14.3,3.3,3,False,2,2022-06-01
ASS0003658,STU00492,CRS0043,2022-08-20,2022-11-11,Completed,86.4,20.3,3,False,5,2022-10-21
ASS0003659,STU00254,CRS0078,2023-09-14,2023-10-22,In Progress,48.9,17.8,3,False,2,2023-10-12
ASS0003660,STU00267,CRS0093,2023-10-04,,Completed,12.8,9.3,2,False,1,2023-10-17
ASS0003661,STU00338,CRS0082,2022-03-17,2022-04-13,Completed,10.7,12.6,2,False,1,2022-04-08
ASS0003662,STU00445,CRS0034,2023-02-19,2023-03-27,Dropped,71.1,5.3,2,True,2,2023-03-07
ASS0003663,STU00093,CRS0030,2022-06-24,2022-09-04,Not Started,78.5,19.1,3,False,4,2022-07-01
ASS0003664,STU00482,CRS0099,2023-08-13,2023-10-27,Completed,24.9,0.6,5,False,5,2023-10-08
ASS0003665,STU00491,CRS0067,2022-07-30,2022-08-21,Completed,22.5,20.7,4,False,5,2022-08-22
ASS0003666,STU00072,CRS0049,2023-10-28,,Completed,61.7,47.1,2,False,1,2023-12-14
ASS0003667,STU00055,CRS0080,2022-08-26,,Not Started,84.2,17.8,5,False,5,2022-09-26
ASS0003668,STU00277,CRS0001,2022-07-22,2022-08-27,Not Started,88.8,41.9,5,True,1,2022-08-19
ASS0003669,STU00407,CRS0027,2023-04-02,,Dropped,57.5,17.7,3,False,3,2023-05-11
ASS0003670,STU00016,CRS0057,2023-05-15,2023-05-17,Completed,32.1,13.4,3,False,5,2023-07-20
ASS0003671,STU00067,CRS0027,2022-09-28,2022-10-11,Completed,77.9,1.7,5,True,5,2022-12-20
ASS0003672,STU00382,CRS0030,2023-06-14,2023-06-22,In Progress,72.9,19.5,4,False,5,2023-08-23
ASS0003673,STU00392,CRS0022,2022-12-15,2023-01-30,In Progress,46.4,59.5,4,False,1,2023-01-25
ASS0003674,STU00453,CRS0031,2022-08-10,2022-10-07,Completed,38.1,19.0,4,True,4,2022-09-06
ASS0003675,STU00392,CRS0030,2022-04-03,,Completed,71.9,25.2,1,False,3,2022-05-16
ASS0003676,STU00381,CRS0029,2022-01-27,2022-03-31,In Progress,72.6,10.2,3,False,1,2022-02-25
ASS0003677,STU00250,CRS0064,2023-09-30,,Not Started,0.8,49.3,4,False,2,2023-10-03
ASS0003678,STU00213,CRS0013,2023-07-06,2023-07-13,Completed,28.7,25.8,5,True,1,2023-09-05
ASS0003679,STU00074,CRS0013,2023-02-05,,Dropped,44.9,19.6,2,False,4,2023-04-17
ASS0003680,STU00139,CRS0062,2022-09-07,,Dropped,6.1,23.6,3,True,5,2022-11-30
ASS0003681,STU00311,CRS0004,2022-12-10,2023-01-08,Not Started,80.7,25.4,5,False,1,2022-12-26
ASS0003682,STU00013,CRS0058,2022-06-12,2022-06-17,Dropped,47.7,46.4,5,True,2,2022-07-22
ASS0003683,STU00357,CRS0090,2022-11-25,,Completed,56.8,25.7,4,False,3,2022-12-30
ASS0003684,STU00165,CRS0056,2022-12-01,2023-01-28,Completed,82.4,5.2,3,True,1,2023-01-10
ASS0003685,STU00134,CRS0008,2023-10-14,2023-10-25,Dropped,92.3,37.5,4,False,3,2023-10-15
ASS0003686,STU00289,CRS0023,2022-02-19,,Not Started,64.6,37.6,5,False,5,2022-05-16
ASS0003687,STU00125,CRS0005,2022-01-25,,Dropped,86.4,5.2,1,False,5,2022-01-31
ASS0003688,STU00199,CRS0081,2023-05-06,,Completed,84.3,27.5,3,False,3,2023-06-14
ASS0003689,STU00266,CRS0033,2022-01-06,2022-01-08,Completed,88.9,2.3,3,False,4,2022-02-07
ASS0003690,STU00435,CRS0046,2022-09-15,2022-11-04,In Progress,29.6,32.0,4,False,2,2022-10-31
ASS0003691,STU00209,CRS0003,2022-10-16,2022-12-26,In Progress,86.0,21.3,2,False,4,2022-12-09
ASS0003692,STU00031,CRS0011,2022-07-17,2022-10-15,Not Started,60.2,31.9,1,False,1,2022-08-07
ASS0003693,STU00342,CRS0014,2023-01-29,2023-04-27,Dropped,6.0,5.6,3,False,3,2023-04-16
ASS0003694,STU00012,CRS0040,2022-09-04,,Completed,43.9,41.2,1,False,3,2022-09-13
ASS0003695,STU00324,CRS0056,2023-12-02,2024-02-02,Not Started,87.8,9.1,1,False,1,2024-02-28
ASS0003696,STU00493,CRS0030,2022-06-10,2022-06-26,Not Started,40.2,2.6,3,False,4,2022-06-22
ASS0003697,STU00212,CRS0066,2022-09-18,2022-10-24,Not Started,59.4,13.1,5,False,2,2022-10-20
ASS0003698,STU00350,CRS0040,2022-03-28,2022-06-06,In Progress,18.5,43.9,1,True,2,2022-05-23
ASS0003699,STU00324,CRS0017,2022-10-06,2023-01-02,Dropped,76.7,46.7,5,False,2,2022-12-19
ASS0003700,STU00235,CRS0096,2022-11-29,2022-12-11,Dropped,91.5,17.1,5,False,3,2022-12-01
ASS0003701,STU00456,CRS0001,2023-08-12,2023-10-01,Dropped,85.1,45.0,3,False,2,2023-10-25
ASS0003702,STU00080,CRS0083,2022-10-24,2022-12-28,Not Started,56.0,22.7,4,True,4,2022-12-13
ASS0003703,STU00342,CRS0082,2023-11-21,2024-01-14,Dropped,85.4,12.5,2,False,5,2023-11-26
ASS0003704,STU00165,CRS0032,2022-10-08,2022-11-22,Completed,56.3,33.4,4,True,4,2022-10-24
ASS0003705,STU00434,CRS0069,2023-08-09,2023-10-05,Not Started,80.7,26.2,4,True,5,2023-08-19
ASS0003706,STU00302,CRS0016,2023-09-08,,Dropped,16.4,31.9,2,False,5,2023-12-01
ASS0003707,STU00333,CRS0079,2022-08-04,,Not Started,86.5,24.6,1,False,3,2022-09-26
ASS0003708,STU00386,CRS0058,2022-11-23,2022-11-27,Dropped,84.6,25.1,2,False,5,2023-02-14
ASS0003709,STU00344,CRS0054,2023-05-12,,Dropped,85.6,36.2,4,False,1,2023-06-15
ASS0003710,STU00018,CRS0046,2023-04-07,2023-06-06,Completed,13.5,12.4,1,False,1,2023-05-23
ASS0003711,STU00189,CRS0037,2022-09-20,2022-09-25,Dropped,45.8,7.1,3,False,2,2022-11-21
ASS0003712,STU00133,CRS0035,2023-07-17,2023-08-30,Dropped,71.0,39.4,4,False,4,2023-08-12
ASS0003713,STU00124,CRS0044,2022-10-06,2022-10-07,Dropped,2.6,30.2,3,True,1,2023-01-01
ASS0003714,STU00231,CRS0021,2023-04-27,2023-06-27,In Progress,52.8,7.9,2,False,4,2023-07-09
ASS0003715,STU00168,CRS0087,2023-06-04,2023-08-07,Completed,94.7,5.2,3,True,4,2023-07-25
ASS0003716,STU00012,CRS0031,2023-02-24,2023-05-14,Completed,78.8,8.8,4,False,3,2023-03-29
ASS0003717,STU00277,CRS0023,2023-10-19,2024-01-04,Dropped,19.7,17.3,1,False,5,2023-12-08
ASS0003718,STU00411,CRS0014,2023-03-19,2023-05-20,Not Started,87.1,4.0,5,False,2,2023-04-23
ASS0003719,STU00252,CRS0014,2023-03-07,2023-05-19,Completed,58.6,3.4,4,False,3,2023-03-09
ASS0003720,STU00438,CRS0088,2023-04-28,2023-06-11,In Progress,34.4,5.3,5,True,3,2023-06-21
ASS0003721,STU00314,CRS0061,2023-06-27,,In Progress,20.8,10.8,1,True,5,2023-07-05
ASS0003722,STU00101,CRS0028,2022-11-12,2023-01-26,Completed,14.1,14.2,4,False,2,2022-12-04
ASS0003723,STU00426,CRS0056,2023-08-11,2023-09-03,Dropped,62.4,1.5,1,True,4,2023-11-05
ASS0003724,STU00296,CRS0082,2022-12-27,2023-03-16,Completed,11.8,18.2,5,False,4,2023-01-29
ASS0003725,STU00021,CRS0032,2022-03-11,2022-05-20,In Progress,55.3,38.7,1,False,4,2022-04-25
ASS0003726,STU00303,CRS0045,2022-04-09,2022-07-02,In Progress,2.7,2.9,2,False,1,2022-05-26
ASS0003727,STU00309,CRS0050,2023-03-19,2023-06-10,Dropped,15.4,30.6,3,True,5,2023-06-13
ASS0003728,STU00107,CRS0093,2023-05-09,2023-08-04,Dropped,88.7,32.0,3,False,2,2023-07-08
ASS0003729,STU00369,CRS0062,2022-09-05,2022-11-15,Dropped,5.4,13.8,2,False,4,2022-09-22
ASS0003730,STU00351,CRS0011,2023-04-10,2023-04-20,Not Started,15.8,2.5,3,False,2,2023-04-30
ASS0003731,STU00218,CRS0057,2023-09-25,2023-10-31,Dropped,67.6,39.5,2,False,4,2023-10-13
ASS0003732,STU00203,CRS0072,2023-04-18,2023-06-20,In Progress,73.4,16.8,5,False,3,2023-07-03
ASS0003733,STU00041,CRS0022,2023-06-24,2023-08-20,In Progress,50.6,29.1,4,False,4,2023-09-10
ASS0003734,STU00043,CRS0007,2022-10-29,,Not Started,70.5,43.8,2,False,4,2023-01-16
ASS0003735,STU00491,CRS0049,2022-11-18,,Dropped,10.0,18.7,2,True,5,2022-11-24
ASS0003736,STU00073,CRS0003,2022-10-20,,Completed,70.4,0.9,1,False,1,2022-11-06
ASS0003737,STU00305,CRS0100,2022-10-14,2023-01-11,In Progress,45.6,27.7,2,False,3,2022-12-09
ASS0003738,STU00271,CRS0013,2022-10-26,2022-11-24,Dropped,31.8,2.7,2,False,2,2022-11-03
ASS0003739,STU00339,CRS0011,2022-02-01,2022-03-15,Dropped,36.9,19.3,2,True,2,2022-04-03
ASS0003740,STU00030,CRS0089,2022-02-17,2022-02-26,Not Started,27.5,4.2,4,False,4,2022-02-20
ASS0003741,STU00411,CRS0064,2022-08-27,,Completed,70.6,36.6,4,True,4,2022-09-23
ASS0003742,STU00121,CRS0077,2023-05-08,2023-08-01,Completed,8.3,22.2,1,True,3,2023-07-19
ASS0003743,STU00088,CRS0053,2022-06-10,,In Progress,91.9,4.6,3,True,1,2022-08-02
ASS0003744,STU00040,CRS0027,2023-06-21,2023-07-26,Not Started,92.7,2.8,3,True,3,2023-07-22
ASS0003745,STU00175,CRS0070,2022-02-12,2022-04-14,Completed,6.4,11.4,1,True,3,2022-03-27
ASS0003746,STU00027,CRS0011,2022-11-20,2022-11-29,Completed,57.2,14.4,4,True,2,2023-01-20
ASS0003747,STU00208,CRS0077,2022-07-15,2022-10-13,Dropped,79.7,24.5,4,False,5,2022-09-08
ASS0003748,STU00214,CRS0007,2022-12-02,2023-02-05,Dropped,37.6,16.5,3,True,3,2022-12-23
ASS0003749,STU00092,CRS0040,2023-02-15,2023-02-23,Not Started,59.1,13.3,5,False,1,2023-04-18
ASS0003750,STU00173,CRS0034,2022-04-19,2022-05-10,Not Started,77.7,1.1,1,False,5,2022-06-29
ASS0003751,STU00424,CRS0013,2023-01-27,,Completed,94.7,16.1,3,False,4,2023-02-01
ASS0003752,STU00286,CRS0022,2023-02-16,2023-04-28,Not Started,85.0,19.9,1,False,3,2023-03-25
ASS0003753,STU00047,CRS0039,2022-10-13,2023-01-01,Dropped,76.6,35.3,4,False,1,2022-12-19
ASS0003754,STU00276,CRS0008,2022-12-21,2022-12-30,Dropped,81.9,13.1,5,False,4,2023-01-12
ASS0003755,STU00211,CRS0066,2022-09-16,2022-11-12,Completed,29.3,11.8,4,False,5,2022-12-10
ASS0003756,STU00259,CRS0015,2022-10-29,,Completed,44.5,6.0,5,True,4,2023-01-20
ASS0003757,STU00006,CRS0006,2023-03-16,2023-04-19,In Progress,42.6,12.9,2,False,2,2023-05-31
ASS0003758,STU00384,CRS0084,2023-04-24,2023-05-08,Completed,31.3,1.3,4,True,3,2023-04-28
ASS0003759,STU00015,CRS0064,2023-03-19,,Not Started,34.8,50.0,5,True,1,2023-05-15
ASS0003760,STU00468,CRS0061,2023-07-21,2023-09-24,Dropped,97.4,8.3,4,True,5,2023-10-09
ASS0003761,STU00220,CRS0062,2023-05-09,2023-07-04,Not Started,48.8,38.0,5,False,2,2023-05-31
ASS0003762,STU00284,CRS0098,2022-08-27,2022-09-12,Dropped,20.5,10.5,5,True,1,2022-10-12
ASS0003763,STU00082,CRS0058,2022-06-30,2022-09-18,Not Started,53.5,11.6,4,False,1,2022-09-05
ASS0003764,STU00348,CRS0074,2022-04-15,,Completed,34.5,25.3,3,False,4,2022-07-04
ASS0003765,STU00450,CRS0099,2023-02-05,2023-04-15,Completed,9.1,8.9,2,False,4,2023-02-21
ASS0003766,STU00032,CRS0069,2022-08-10,2022-08-12,Completed,14.9,29.7,1,True,4,2022-11-01
ASS0003767,STU00087,CRS0092,2022-02-18,2022-04-10,In Progress,45.8,4.9,3,False,5,2022-04-04
ASS0003768,STU00454,CRS0080,2022-04-19,2022-06-09,Not Started,89.9,43.8,4,False,4,2022-05-08
ASS0003769,STU00294,CRS0052,2022-12-22,2023-02-11,In Progress,38.6,45.4,2,False,2,2023-02-08
ASS0003770,STU00263,CRS0063,2022-07-12,2022-07-20,In Progress,17.8,45.5,3,True,5,2022-07-14
ASS0003771,STU00199,CRS0079,2022-10-02,,Not Started,55.9,45.7,2,False,5,2022-12-04
ASS0003772,STU00467,CRS0013,2023-07-03,2023-09-23,Dropped,89.2,21.3,1,False,1,2023-08-27
ASS0003773,STU00200,CRS0042,2023-07-07,2023-08-13,In Progress,85.2,28.1,5,True,1,2023-07-07
ASS0003774,STU00142,CRS0056,2022-03-05,2022-04-15,Not Started,0.1,6.1,4,True,4,2022-04-09
ASS0003775,STU00290,CRS0088,2022-09-08,2022-11-27,Completed,28.5,23.2,5,True,3,2022-11-17
ASS0003776,STU00421,CRS0032,2022-03-01,2022-03-03,In Progress,48.9,20.9,1,True,4,2022-04-24
ASS0003777,STU00135,CRS0048,2022-04-27,2022-04-28,Completed,32.1,31.1,1,True,5,2022-07-05
ASS0003778,STU00475,CRS0042,2023-05-18,2023-07-19,In Progress,90.3,19.0,1,False,3,2023-06-10
ASS0003779,STU00249,CRS0040,2022-01-25,2022-04-01,In Progress,50.1,38.5,4,True,3,2022-03-06
ASS0003780,STU00115,CRS0024,2022-01-14,2022-02-01,Dropped,7.3,35.5,1,True,2,2022-02-25
ASS0003781,STU00081,CRS0033,2023-04-25,,Not Started,55.3,23.0,3,True,3,2023-05-10
ASS0003782,STU00107,CRS0080,2022-05-04,2022-07-25,Dropped,8.8,1.9,1,False,1,2022-05-20
ASS0003783,STU00012,CRS0092,2022-01-04,2022-03-26,Completed,97.8,14.8,3,True,3,2022-02-27
ASS0003784,STU00298,CRS0078,2022-08-06,2022-08-26,Not Started,40.7,23.9,4,False,5,2022-10-19
ASS0003785,STU00136,CRS0058,2022-08-20,2022-11-07,In Progress,4.2,53.4,3,True,2,2022-11-05
ASS0003786,STU00025,CRS0049,2022-02-22,2022-03-20,Not Started,81.1,25.7,2,False,1,2022-03-20
ASS0003787,STU00245,CRS0027,2023-09-17,2023-12-05,Completed,13.7,14.1,1,False,2,2023-11-11
ASS0003788,STU00200,CRS0075,2022-10-22,2022-12-17,Dropped,20.8,16.5,2,True,3,2022-12-01
ASS0003789,STU00355,CRS0077,2022-10-14,2022-12-07,Completed,36.8,19.0,5,False,1,2022-11-20
ASS0003790,STU00196,CRS0090,2022-08-27,2022-09-10,Not Started,61.7,19.9,4,True,2,2022-11-21
ASS0003791,STU00389,CRS0006,2022-05-12,,Dropped,15.6,18.2,2,True,5,2022-07-18
ASS0003792,STU00324,CRS0098,2022-09-03,,Not Started,0.4,2.0,1,False,2,2022-11-05
ASS0003793,STU00009,CRS0034,2022-01-06,,Dropped,24.5,5.1,4,False,4,2022-03-12
ASS0003794,STU00156,CRS0060,2022-02-11,2022-05-06,In Progress,38.9,30.4,4,False,4,2022-04-16
ASS0003795,STU00311,CRS0054,2023-03-13,2023-05-17,Completed,35.7,44.7,4,True,5,2023-03-20
ASS0003796,STU00432,CRS0072,2023-06-23,2023-07-12,In Progress,19.0,16.3,5,False,1,2023-07-04
ASS0003797,STU00312,CRS0075,2023-07-10,,Not Started,50.0,24.2,4,False,1,2023-09-15
ASS0003798,STU00355,CRS0051,2022-05-22,,Not Started,83.9,14.8,5,False,2,2022-07-25
ASS0003799,STU00333,CRS0084,2022-03-11,2022-05-20,Not Started,1.1,3.0,4,False,5,2022-03-19
ASS0003800,STU00449,CRS0021,2023-05-14,2023-06-23,In Progress,36.9,6.2,3,False,3,2023-07-17
ASS0003801,STU00476,CRS0003,2023-03-09,2023-03-19,Not Started,59.7,8.7,3,True,5,2023-05-26
ASS0003802,STU00403,CRS0059,2023-09-12,2023-10-10,Completed,4.1,4.0,2,False,5,2023-09-12
ASS0003803,STU00317,CRS0070,2022-12-21,2023-01-24,Dropped,90.8,19.7,5,False,1,2023-01-24
ASS0003804,STU00460,CRS0069,2022-09-10,,Not Started,90.0,19.4,4,False,4,2022-11-30
ASS0003805,STU00070,CRS0050,2022-03-03,,In Progress,7.0,52.8,1,False,4,2022-04-25
ASS0003806,STU00153,CRS0008,2022-11-24,2023-02-10,Not Started,63.5,17.4,1,False,4,2023-02-03
ASS0003807,STU00005,CRS0090,2022-08-05,2022-08-28,Dropped,70.6,28.7,4,True,2,2022-09-27
ASS0003808,STU00377,CRS0068,2023-06-25,2023-08-01,Completed,33.4,22.9,4,False,1,2023-07-25
ASS0003809,STU00324,CRS0094,2023-03-27,2023-04-06,Dropped,81.9,20.4,1,False,3,2023-05-15
ASS0003810,STU00071,CRS0035,2023-05-08,2023-06-13,Dropped,24.6,50.2,4,False,2,2023-07-04
ASS0003811,STU00116,CRS0093,2022-02-09,2022-04-29,Not Started,40.9,8.5,5,False,1,2022-04-06
ASS0003812,STU00267,CRS0036,2023-02-15,2023-02-17,Completed,33.2,21.4,4,False,2,2023-03-01
ASS0003813,STU00308,CRS0079,2023-05-13,2023-06-23,Not Started,34.3,6.6,3,False,3,2023-06-01
ASS0003814,STU00135,CRS0043,2023-07-30,2023-09-20,Not Started,17.5,6.7,5,True,4,2023-08-19
ASS0003815,STU00070,CRS0092,2023-03-07,2023-04-11,Completed,43.3,1.0,3,False,1,2023-04-05
ASS0003816,STU00265,CRS0021,2023-03-25,2023-04-24,Not Started,67.1,6.0,2,False,2,2023-04-19
ASS0003817,STU00428,CRS0069,2023-11-14,2024-01-21,Not Started,13.8,21.8,3,False,5,2024-01-06
ASS0003818,STU00096,CRS0073,2023-02-27,2023-03-11,Completed,22.7,20.0,4,False,5,2023-03-05
ASS0003819,STU00287,CRS0040,2022-07-25,2022-08-05,Dropped,83.2,28.6,4,True,4,2022-08-23
ASS0003820,STU00321,CRS0047,2022-01-05,2022-01-10,Completed,73.0,7.9,4,False,3,2022-02-23
ASS0003821,STU00326,CRS0005,2023-08-23,2023-09-02,Dropped,60.5,2.7,1,True,1,2023-11-07
ASS0003822,STU00055,CRS0056,2023-02-06,2023-05-03,Dropped,30.9,10.4,2,True,1,2023-02-18
ASS0003823,STU00243,CRS0067,2022-10-03,2022-10-20,Not Started,72.7,18.2,2,True,3,2022-10-26
ASS0003824,STU00421,CRS0092,2022-05-14,2022-08-09,Not Started,68.7,16.6,1,False,2,2022-06-03
ASS0003825,STU00056,CRS0053,2023-02-11,2023-04-04,Completed,4.6,11.9,5,False,4,2023-02-19
ASS0003826,STU00443,CRS0016,2023-05-22,,Dropped,0.1,6.0,1,True,4,2023-06-25
ASS0003827,STU00091,CRS0019,2023-04-15,2023-05-18,In Progress,31.0,15.7,3,False,4,2023-05-28
ASS0003828,STU00072,CRS0056,2023-11-21,2024-01-06,Completed,84.7,10.7,3,False,4,2024-02-15
ASS0003829,STU00436,CRS0034,2022-03-23,,Not Started,1.5,3.3,5,False,2,2022-06-01
ASS0003830,STU00276,CRS0093,2023-05-26,2023-08-11,Not Started,92.3,34.0,2,True,3,2023-06-03
ASS0003831,STU00345,CRS0045,2022-11-27,,In Progress,76.3,1.1,1,False,3,2022-12-26
ASS0003832,STU00011,CRS0085,2022-09-10,2022-09-28,Not Started,45.8,17.1,3,True,2,2022-09-28
ASS0003833,STU00304,CRS0090,2022-11-13,2023-01-11,Not Started,94.9,31.2,3,False,1,2022-12-20
ASS0003834,STU00439,CRS0061,2023-04-11,,Not Started,71.9,20.1,4,True,5,2023-05-08
ASS0003835,STU00339,CRS0100,2022-10-30,,Completed,41.0,17.8,1,True,1,2023-01-14
ASS0003836,STU00294,CRS0057,2023-07-27,2023-08-19,In Progress,57.9,14.2,4,False,3,2023-08-12
